N,P,K,temperature,humidity,ph,rainfall,label
76.42710422111315,38.307796218125624,49.03271360871007,25.710430933252844,79.45342052623589,6.67692913643613,271.1245496649965,rice
75.71229743085632,37.42327035572058,41.465767736095664,24.23578623019921,79.3404933607335,6.593613774189776,251.00468209399523,rice
99.52495634097899,37.460446778798975,41.03931923153403,23.393026053949633,87.23345072705582,5.8729845008804284,178.53133626612174,rice
83.45840643499396,45.5470409958601,39.178177170004105,22.498064478821004,88.46531198552026,6.164696117580186,279.2023657142746,rice
86.50975937349544,36.26470823812203,49.9892370261909,28.360275850799518,89.37992514569503,6.889550474512191,277.3043601621458,rice
74.98933331811742,47.14102813626796,38.20620948798773,24.010402925494525,71.17270799944357,6.068459678465374,297.7963265669589,rice
77.95609174516456,54.601765048714235,41.82512551008715,24.230074859901627,89.14635281719346,6.993134034239071,233.36524851084272,rice
91.55224825888978,38.869920631851606,39.450617382418464,29.68709364969159,81.58360581632513,6.313292802061412,262.1963340568596,rice
71.7149581872245,49.604439861474276,42.5427557437927,28.527198920482853,73.14865455878966,6.941168354911675,162.01671978608803,rice
75.5747488294217,49.87587766125069,45.128188304061354,22.352038950009312,72.39773227894248,6.835430971194157,186.93230216829375,rice
87.83557460600323,50.48453775830258,41.28837373003809,25.83672289291225,80.45565431063918,6.902059386604641,180.63887991353047,rice
91.48575402368245,40.96714881539615,40.936787701868816,26.71690222959971,75.99994159597524,5.974265794407781,262.77967386216034,rice
72.17629343479472,46.457138065464655,49.976816612816634,29.960964478550945,71.46521442199266,5.819731468400561,189.7800622125602,rice
97.99778133981127,57.021604342160984,48.189053637268145,23.69527088738884,73.15493664714464,6.750617431959711,255.53098876310565,rice
88.3503329717785,59.6808265907876,44.80964476566099,20.07823107152158,86.34208270230923,5.949068128299967,249.50830724491158,rice
98.16790011781312,38.35727785983419,36.731430056286534,21.070359777094176,81.06447281769631,5.908522318472224,240.72447405453357,rice
91.52836561416393,40.089932808186326,44.51356938327619,22.639839016304094,79.77063704298753,6.858004736618985,276.9155569942283,rice
72.76895403138201,45.589394314093155,39.15020335958378,20.035456890877825,85.42238446039255,6.455670065952069,189.29328936515222,rice
92.23692725043793,48.79201052815978,41.41530378471019,20.0966969960834,71.50487720147534,6.8246595899502145,285.58928573398396,rice
86.36770867616568,55.86487549715042,43.73764349734691,21.480937855674828,72.54891038564277,5.962387524895201,284.84722331138846,rice
93.88366914664125,56.51756455002257,48.483869547897115,22.10076538339754,74.9905947844585,5.654190432507678,267.0174362807164,rice
96.52404104353027,45.15943474580292,44.309922652260695,21.545533383322045,88.59762031387349,6.796908544329946,296.4309049396444,rice
94.32315159821191,57.03540511658311,35.37179542847283,27.365644717550822,76.64370935892858,6.896223829072488,270.33527084057084,rice
95.92192085125838,55.268732914359724,39.002085643917084,27.873745091354714,72.16191252805915,6.808250174359134,278.78898770066724,rice
76.67301152636993,55.41466513992322,41.90454852018413,23.051908673386006,85.90690998305723,5.841393231111655,153.54966520521774,rice
75.79389364983126,43.206548779942665,47.965294130454296,29.66889104048361,75.58249985443743,6.462222607911442,209.95175765400913,rice
99.43449061594781,48.40539331196805,49.08855710487074,21.153417518514274,89.40801222044456,5.767851724258695,294.3801473642333,rice
77.96399087568906,37.710063680367774,41.518456378469665,27.285450606527043,76.27354628389982,6.409313279959215,226.7134589504217,rice
81.55586300034182,49.41470108741499,38.82083759207873,27.087852838341707,70.03382556437259,6.888362748248624,230.7677995639188,rice
91.58289997434537,53.548751945986915,45.05942756649499,23.642214717812642,71.3994762225262,6.496356527366909,199.53000540638948,rice
79.4174693517508,56.20038198765839,45.79631394520925,23.003222682112643,76.18569324417307,6.1125893629288255,210.3600580586587,rice
78.86965607577841,38.18219497647883,41.30669500659363,29.40363670730183,83.54635890545465,6.854208318598874,242.32723739270708,rice
79.02849623696696,48.698430328392455,35.006089095459316,22.86913716868927,78.59776299979669,6.369977171793523,248.20584355546075,rice
83.94964570741043,46.05399498262018,38.205521014836506,24.731861859093264,88.02361651656508,6.69403714019017,175.4537094297082,rice
72.54386610175365,47.88630024788041,44.494112836486934,23.351882554098008,86.36846929073329,6.6267072063110986,250.91935058357507,rice
76.73921997991864,39.97824831816442,35.366380815902396,22.448425440783502,79.5027268843761,6.774606541937098,160.92423437768537,rice
82.43323032993158,50.74413451844284,37.91652855109564,26.96354250490505,79.88754338020874,5.865976659367658,248.40870166676763,rice
70.16634454414096,53.77411191546182,46.55069282861038,21.06587296563539,78.50292387885469,5.763830022559797,293.69490634193096,rice
85.53873251331223,36.25545962851602,38.73797419489958,28.483363473516597,79.12923650940346,6.702124902583397,250.136659887953,rice
99.63677359199343,49.8863079617355,49.25059412664734,28.91425925810437,82.25304645523525,6.578910941913951,225.7167247236603,rice
94.91707509164246,48.696798765270714,48.45812154849893,27.43655442159585,79.49348873646107,5.888787322697529,187.08596062644892,rice
89.12984310328468,54.14534210742914,42.81949719241973,26.267484369817815,75.49194893835076,5.616225030797104,192.85922262947287,rice
78.15145321246554,42.992739210469054,43.102283337776846,21.383740615161557,74.62522959456373,6.540924718448578,255.96287125418283,rice
71.92686552141635,45.18998424166467,43.139167107558734,24.157742341031557,74.1366877902882,6.130215276660138,285.7257717510265,rice
87.52238242612675,52.3880746624492,47.85098048455902,27.655945761180696,77.60762057855423,5.508844125375989,202.7638204007737,rice
92.60425375178158,56.33619876422762,49.30145507705159,24.190212826298218,84.95031337956101,6.319198464600759,240.4878883411862,rice
76.61616082971457,40.4855408655359,41.53753964069955,20.290248199467154,76.72259087396765,6.518712827542524,210.64750037064556,rice
74.95134193610527,46.684753730807756,36.91441695921741,26.222569609740646,70.53932903810275,6.091030384509557,234.65879745371612,rice
70.81306139020937,51.06874120023339,37.035492308458466,24.616984440515118,71.00569266977256,6.06865579628221,181.74904263172223,rice
79.80537414643925,54.030742697350675,40.686893233462044,27.52009823554785,86.63848570310546,5.878407297673571,162.28593491424638,rice
70.58149861150032,48.48547619806334,49.99861742763814,23.499603437201838,83.0028818649975,6.671849574416342,247.76319828658342,rice
92.6269961217858,58.74029331789972,37.99041023543799,20.203800173203323,73.04764691569581,5.689331462311309,250.4188266929866,rice
86.91908745790057,40.44911352266259,45.491974568692264,27.668980983562406,73.35578286735604,6.410871240836397,262.1888477932929,rice
73.43598614136693,55.482529357777125,49.470811595511314,21.080987496576064,70.51356850994932,5.967935866592043,251.60209302756132,rice
98.74518514617688,44.916361037915685,45.72522057574203,20.7599647784306,83.81228831865961,6.440863593401566,165.28519581689648,rice
93.17442654853673,56.25733097721991,44.00617422225266,21.210550650673152,89.67688703029343,6.673953019541529,202.08056479626734,rice
82.85134039704234,44.26427190545141,42.58941184515617,23.412311748612833,86.99151253999155,6.733496377135087,165.83083059659978,rice
98.82362701643736,50.88962765253615,47.43060966503687,27.07308643706077,78.70974290015354,6.6006929560200875,294.82105968571165,rice
78.10247189162203,55.2049804701689,43.072593596723834,24.834975038831963,78.71148986007789,6.5965393214576835,190.2593307073838,rice
95.55139480057996,55.76827547226509,36.29994347083512,28.81631184002772,74.87726878381912,6.197062699904848,241.5497556345781,rice
81.36967912384792,35.71749994425224,47.76429254468689,21.818398571576918,74.24239700359477,6.696748535242145,201.05082647464255,rice
96.40959939274677,52.52959375830504,39.144028636342775,20.10151114438677,88.96125155554063,5.628419442937032,258.01119961562915,rice
84.65733540546361,53.95411633706166,45.359140091697846,26.459028997409522,79.81642670157173,6.689399302198476,163.95800258320077,rice
76.64789201417591,52.29467888238005,39.593090451951326,25.815555853323673,79.46520977519049,6.296382896718652,213.82557190578223,rice
92.37806310140829,43.26978242989826,45.542824132786535,22.709164269761963,75.02807352401884,5.6809838271284585,178.8876440177276,rice
73.58664223765159,48.39659913459374,46.432844142261544,21.85149842437662,74.32769279757211,6.226297880819063,258.68775016395773,rice
99.2982106864917,48.1159217277152,39.24498054912433,21.005261080907907,73.88235156182147,5.841224745223832,176.9162315528105,rice
70.42445101768192,48.35337723169158,39.11466990174901,29.74294931102738,81.06717933597217,6.546126089365291,168.94192394376134,rice
96.05383591788832,47.271967363094475,48.09079602497802,25.740642196263323,79.3879388986102,6.160703197204016,177.65455055851226,rice
71.54130151550733,58.52658991920258,42.16593780898532,28.221156452994304,78.01414884503879,5.611123255383459,244.41685604279974,rice
71.60827222877599,38.72993961184138,43.44259395626847,23.038355118422277,89.8783624542044,5.6776773433171925,264.66651679892914,rice
88.18952953728888,54.768520746085485,38.38530705597552,25.225725351302177,79.01028929777509,6.164081506028992,279.024999873927,rice
99.70093781400394,42.63450610798401,44.31540981608223,26.096309122451302,84.8017861096909,6.921385300488067,181.1681858735327,rice
76.33075585916178,51.51070342980091,37.35585640071316,21.738135483264344,71.50129737802335,5.504013583904329,217.57555569265537,rice
87.8143358535869,42.28148222577569,38.47214351834039,27.069558298790334,84.05975116187435,6.181046989610564,253.10773801068643,rice
97.71733133447646,54.695700666168285,44.37587010746333,26.61183042853368,88.67336916891027,6.137708449156317,231.6843568065868,rice
89.42904170207441,57.710286130315154,47.39946739475089,20.71409836855814,73.3184557844145,5.961417718921349,262.3436583104435,rice
87.07621147957278,42.21526470764604,36.86530487262063,26.886779912120936,83.99467369951435,6.914014361116061,225.07082656768884,rice
84.81385658035254,37.01104629748252,35.597911762754194,24.320286641607726,76.446431667166,5.875551853618006,163.69903299464778,rice
98.8573330657851,55.89896534765453,43.62798663829896,29.507862778063526,89.99144833754903,6.508422376454859,190.42665389505808,rice
71.20695019433849,53.90672076031393,42.0575123487745,26.515094894336862,88.32145575853535,5.772233720834689,237.79944379167816,rice
89.04354158362261,47.29314505477534,36.36863609440741,23.479610562946505,76.66616787330184,6.505200264281778,278.6599641600529,rice
79.89410990736896,52.34184184958581,39.32326693042184,29.451935395632105,86.27132069475945,6.325144913457675,218.22388629025943,rice
79.43551471510504,43.08184465689987,49.55277090212866,24.04175057000746,80.29192504658211,6.9821788221726315,248.64905797246934,rice
86.27780783071586,45.331189269983035,37.813738120917904,23.61779359151675,85.12886308111148,6.438113113217513,263.9985804091525,rice
76.10674715050821,48.73049097713329,48.91509141266671,24.381160950723782,83.96500058244345,5.68213912504393,295.97202237325416,rice
88.26615001245895,40.98243655819126,37.37567245707849,25.5083900700267,81.04502818107466,5.639813801922283,298.8385709092829,rice
97.38789635452504,46.536197354469586,36.76199223634336,28.32143173768901,79.9675100941439,6.5749049889876865,226.33080226042676,rice
78.20274690139823,55.868098639417354,49.70366948905063,22.43730906075138,81.0253015376094,6.075379019870725,288.2802224897343,rice
85.24722674778681,56.9831563786619,47.960404016428825,22.76247402822041,85.80012364006227,6.1224136353270175,290.137259052378,rice
85.23213027428969,55.513736829639456,39.2425847492424,22.985558497717673,81.73875444828322,6.998353499844008,223.44605199835513,rice
74.45786255148367,48.464514442596844,40.17685912539511,25.519174170708112,80.86860125917346,6.183016925299752,198.26660253435563,rice
75.65957121121316,52.437460690514285,43.576964629773514,22.33562446057893,85.51088950198518,5.565470948645953,261.7057727347794,rice
91.15683643075008,55.28522256412192,40.791181287364736,26.63688829484535,86.4149510341911,6.971227207989678,224.2992974424635,rice
71.11058834036729,47.55727875332415,43.852706439643505,28.697003133622154,87.48380748108616,6.160459314656015,228.8926630211342,rice
83.70784223422727,53.06109568926607,41.149679296195465,26.547813264277337,73.08722437543098,6.204235901477098,295.3805445861326,rice
80.15683702154296,52.317614964672046,44.747549788689085,28.517652923506915,87.04682673131786,6.789013276252399,207.00140962839825,rice
79.49983461800198,52.96793563057457,46.39102714001545,28.723830173985363,70.71798199675374,5.602631120772327,244.6741525281961,rice
97.6278729634089,59.935648073905384,46.201495501068905,24.339714719231257,71.96886252766396,6.450621743171187,280.8868848910636,rice
83.31035654985118,52.35002906983087,48.55136093075729,20.45990968677213,85.92286930324424,5.940051663947814,206.22616346629724,rice
74.36709387098195,48.279157953719,43.48892092873905,27.92519473880953,73.39967298136195,5.618452525989992,280.62593979672823,rice
88.59131105612246,41.020744796407826,48.69243524035332,21.431177201285095,79.22299826709995,5.880966009120313,188.2990062238731,rice
70.28192294364614,55.11582692437866,48.518141353983246,26.776108856990795,73.15951244143574,6.162594675405722,201.83484366646226,rice
87.62715115379264,50.973467559000305,41.36463407691347,22.50098224407701,86.90607850285197,5.798825498663339,207.70398734510184,rice
84.49624183177649,40.930142548189366,43.57884038526108,25.748119301786453,89.85384087253794,5.942846130824904,296.6916726865294,rice
89.74689447786042,41.86200950445569,43.48893525433549,26.857994927340123,84.89337682330651,5.573566376164,240.96097396147118,rice
84.90181859571611,57.603882272343135,39.292912271887914,27.988601195075987,82.14129996328532,6.028481433752975,245.4926817008838,rice
88.62673489390912,51.94411146558399,45.81392565006063,26.591815403167537,86.76674233925033,6.4423721555303475,285.5105556109452,rice
89.39021826671569,42.7233220988159,41.61234785244217,25.795738053684026,84.64719535878477,5.635200063619329,194.26656774437328,rice
92.42442594815114,39.39100176110767,36.982396966201755,25.39407758984421,89.4297916242268,6.296278560554177,287.02304617225457,rice
94.91417858702192,41.424252114081554,47.37034718813611,24.81847829873741,86.12976987587533,6.619839026075567,200.80728807028294,rice
73.45509122349279,59.072332321721944,37.11135522508824,29.66500209462752,87.20281193797643,6.586325068113277,296.99133641728554,rice
99.01809241900096,55.11469110051405,40.48662574108349,27.906819685889374,70.27837310201802,6.304858462403589,218.21790416008122,rice
90.18485145621261,51.80851993377533,43.76840137478249,28.22417301226774,88.80583783559109,5.662519153298846,185.07328533173748,rice
70.75073948939448,57.105871130371305,43.42111073374818,29.152559087431595,74.4273440014798,5.5948255617402936,273.57830270856715,rice
97.28162915283676,42.554754363231254,41.12443783693119,21.39777012507221,88.92523065763892,5.9565468765340075,223.8936928467309,rice
72.91575995865465,57.18148271321256,37.034960730595046,24.536437568888925,83.40972437700343,6.614710182284758,291.8961128669148,rice
82.57380260244169,53.55672536913289,37.31784353614753,24.14884527436807,71.98043269421056,6.234020556684422,211.21738285465509,rice
98.54564576143179,35.81790717137617,40.55794938101653,24.433830860607017,89.01110339702853,6.7831752899589315,164.90319369091955,rice
90.57040796443856,48.61164653705362,49.6676379417807,23.58673841212318,77.96279285488747,5.7847128432416195,168.32395786308956,rice
95.44099565391043,46.36793421426293,44.94153107092967,26.417044672332175,81.9429191903909,5.532036182104556,268.01918856819253,rice
77.30706691492071,38.148097132701075,43.468669638619446,20.686101528243558,85.30314751777169,5.810736055519988,182.39270278780123,rice
96.09086280308634,43.213988835805765,37.21331269912166,29.00531035631758,70.05671102960032,6.787609189570265,171.7031970480762,rice
73.8997639433031,41.26635491820309,37.6174568135209,26.610576425973168,70.51560299572397,5.522290490846063,268.49769963521305,rice
77.1379481827139,43.094286549050565,37.61369302109266,20.523990178611765,84.83436113908299,6.289128289896801,261.8497912550994,rice
84.2873789626975,54.450425982855066,42.698569364137875,21.090540100038456,80.07677379571643,6.918123464455159,156.50475553487576,rice
93.49680987941139,56.674522693995954,42.82176822069626,24.58042522097682,89.28052366244057,5.591238111241759,221.8472866497545,rice
82.04851763537681,52.152437401555815,42.35403281216338,29.097008291152292,71.469814315329,5.621185716116188,241.244613545016,rice
71.97046699960342,41.87539998894883,44.49615086451523,25.483564340483603,76.50370886637336,6.991941633791385,229.5835256146987,rice
83.61146252726415,50.13566978838282,36.48767692518563,27.017794185460662,87.0558547459115,6.476374997321958,265.3444095157108,rice
91.62519749972797,40.37557665818742,41.773323739479224,22.284935743645843,76.7786323767035,6.180248354361171,212.3984475392243,rice
72.85257517826892,45.66910015652395,44.976617945904636,23.743010234355367,73.05277849537447,6.8844775536015765,160.06999622049716,rice
94.95315665424563,37.33075254259194,36.44846648848679,27.387959984887157,86.23538570554786,6.334556103423025,237.96976241092153,rice
86.84759241976218,43.24114953540513,36.83346928031839,23.535980796337675,83.30681040005831,6.625426375377217,280.21382233035973,rice
91.63182036238449,59.20996563278686,44.006151368370155,23.51646185693149,81.5583703677971,5.819108208508009,248.5104454482228,rice
76.72734607322697,37.705459548181665,47.68060127902018,23.6756105061535,85.25211263873699,6.361150006497194,271.08320567285165,rice
95.35465483985074,59.363665053142704,47.276402893110046,26.13573280535465,82.85398327659662,5.539380747180375,289.36264364924045,rice
94.88382369878988,41.686193128852764,37.70624107941282,27.026987728656046,76.1796937765982,6.009736985165888,150.9158684105488,rice
96.09588119609315,49.15802736903441,41.011765159992734,21.418746541512686,82.66344025311028,5.545985647571359,261.916764300856,rice
76.45398640100532,45.49581234411258,40.113439726539994,23.70053092477004,84.43191935485346,6.665253429950111,235.13903349215957,rice
72.54871119931538,36.31522066063805,37.361148456607296,26.178381819260306,83.47937421226226,5.908154265319329,249.2908039212392,rice
84.56985114672989,46.05110466744448,39.09750266547154,27.549431436683705,72.27635016220404,6.144870450096835,192.4869705120674,rice
90.35458764280399,47.16581883410627,45.00698838104525,20.454173626044277,77.90526792175258,6.398987435416675,151.15306288498243,rice
79.0425808605531,40.280849480507804,37.05852207885991,22.555195040214592,76.56244711875682,5.511594859853968,262.0521185144652,rice
75.27084405627527,44.5051861428809,45.55506895073995,25.00262346556213,86.66708404839757,6.7093002798501455,160.8113244888237,rice
95.85293086067766,36.057556539069786,35.281123048784686,29.211624345024124,87.24220027224132,6.363638741105246,236.00995213287644,rice
91.28496884706803,45.44234899608701,36.72760058995697,20.20856559024749,76.49536358891028,6.701983231465678,242.71878949563603,rice
94.96077739215121,57.994243793534615,36.32194821946827,28.444843598146967,74.86632949645467,6.383306932454368,228.59438145009474,rice
81.87300090577999,42.756864045896535,40.09269921722696,23.33068622493132,73.36265416091373,6.265724926813222,167.10399597578288,rice
85.29856186968917,57.64806828950126,40.2406289820857,27.273791056739043,86.37897203049704,6.722555508625021,185.44032734200863,rice
74.39332654833083,39.931795070599584,44.03598477909749,27.60215295546892,83.11018021037478,5.765719193420844,265.92721338713403,rice
84.82351075052166,53.861145631174644,46.39815724411623,24.48905256995063,88.48308516771318,6.346737675104199,245.294747859089,rice
88.73565338325685,56.6061718707854,44.40826110349658,21.50957401393077,71.36572516991512,6.163312095754427,195.42306527085194,rice
78.24021002458477,36.40430300532695,42.61005327934667,23.10407850606311,79.03827727401364,5.585335076250929,274.7544947494682,rice
72.30193003520365,56.60625084813098,47.829400571841354,26.150083884155734,80.1413563466791,6.194067488390909,233.14745570074558,rice
93.75453391796076,57.39691913892007,41.74600555476359,28.098159176979713,83.0367490929722,5.982290144320642,221.3443541914604,rice
74.52583230086915,36.54684250252752,36.552528159055875,28.991268339557735,76.86875551676535,6.571473323751194,225.6823502251436,rice
75.17676734309094,41.193593089957105,41.56637411463849,24.394217917626243,80.45496070531091,5.738119311972312,205.92779731519906,rice
78.48680735843254,45.21923493118301,40.075507202621296,25.978858623829893,85.78453863127329,6.47095803545396,159.88677814195762,rice
72.83517842545282,51.95948362100202,39.26220460817171,27.23733655002462,83.13128172820956,6.859514045745516,280.99194930908084,rice
80.0008610818167,49.56848786466049,37.12142570876477,23.498207875358442,89.35393015385489,6.547719944217821,208.79369765030404,rice
87.85123684454724,58.45005498914402,39.643728311239414,23.766793060563003,85.83323915727087,6.719777175722202,250.51745999920837,rice
94.86876918683393,53.469366803237065,45.281216604163646,25.263933397341738,82.92049641466976,6.135109549483156,204.2742144520177,rice
80.87793006946133,39.50657307192112,38.212889918133506,29.47668267534347,79.72541841745455,5.839814569800831,170.6348029765619,rice
72.31495252902629,56.11070971714709,36.51711145501841,27.70874720363101,86.70239653269113,6.825523248238842,155.6621238536342,rice
80.10293115892844,54.15769011118104,36.96573562144262,23.767198708225248,73.244944241769,6.747017585033689,265.66467205964824,rice
94.27131158917904,39.138479143601465,41.5651010770752,24.108586114965334,83.52725844377066,5.856295302170388,216.62980647079135,rice
78.54783797690075,53.71341295238591,41.733919445500106,25.340111496982612,76.18935793125578,6.71293580663618,220.3523407548379,rice
95.05340178177121,44.19602395562582,49.20695255366184,29.844397935315772,79.23359956881978,5.922657599055663,207.28086512860656,rice
85.82379365384448,59.156703830148686,47.253368593718605,28.012592241515478,72.76797069206863,5.875004817383511,246.17685543066708,rice
96.22350835156712,48.86351863561078,36.53884597622614,28.458922767334386,87.02332096169557,5.927594521088992,264.4675245437536,rice
78.1837389877407,57.63265522445603,37.21022983987407,24.37472560194981,88.92826526023521,5.833057010360471,217.66919853310634,rice
80.48755234415947,35.66675477007346,35.79885330756612,25.020071146932352,74.71556147726865,6.991788026857437,206.23690101266513,rice
70.8456263658445,58.270647618748825,47.587644314174085,26.499606842941816,85.82761274964352,5.706399381588808,193.03190959699023,rice
94.89284749458467,52.40179971439959,37.08189037727279,27.055361752890803,78.97202947964493,5.507876797458427,161.8838656906082,rice
77.67771785311135,55.874077482059526,43.232063681657536,27.272347853249318,80.55543011773449,5.666780290486358,193.2152367058846,rice
79.0345358375866,36.19373616547128,41.29738315630165,27.93899108639438,79.14227233272898,5.666286842935023,285.77203284929976,rice
87.90217128456841,35.410883805147364,42.73063595314109,22.41938134420993,72.8715368049252,6.143858339655001,242.2214374163926,rice
77.2169271641963,45.4141898802135,44.96556952613014,20.85613954987262,89.49308981904443,5.601518984363269,228.90891679832558,rice
85.21983089739359,59.70828713991169,43.31227928627293,23.904537325600643,79.40270156316971,6.4535061872029456,297.15591338273407,rice
77.60950783207639,35.406055777723694,46.82780024419273,23.448024931633913,84.65882042901283,6.442385443713484,265.72520611647883,rice
92.05560954436933,43.31296520929962,35.665035324428125,25.460137452076914,86.27017731112176,5.762633690577562,266.87138902174223,rice
83.93868699241114,52.3847312999016,44.47603771637507,28.114976818476066,71.2620107406445,6.664285599555132,218.651936617103,rice
78.80327713525094,36.09515689147808,37.992047505727825,20.41905941930382,88.66741959900794,6.273075383881748,298.36840534441853,rice
86.29092092962557,41.33284413006543,46.299363782282974,21.911034307339108,77.13948352070727,6.671262350467638,279.8697415617086,rice
79.95774059144034,38.11187520610959,40.5202876147201,28.894865170122813,84.86615411039243,6.84195624243258,207.99671523910382,rice
99.21170752945928,47.405080663425565,42.46285088740441,29.243104666269637,80.38551707069884,6.7017221311026605,259.06219865139536,rice
72.36781018166404,50.06133247075568,47.3351191930983,25.45474397344637,76.42422856429188,5.620103366612493,249.1378832187205,rice
79.19487568272257,50.06554069326499,41.391741093245685,26.897648084454865,77.03093967543984,5.563532744275195,280.5055762584588,rice
80.57677930925448,59.953764944326224,39.11833040112286,29.800272791942792,88.95808757206173,5.612561747482239,245.62688068249474,rice
80.89933391952947,55.02739938905425,45.19115911722035,29.527893962796078,72.855589367251,6.411359354981283,267.19679546151997,rice
71.04396897395625,36.68083407655272,46.67773060260298,23.663284731071485,77.65708803377555,6.3508669625861796,240.76422432821784,rice
90.37186170740185,58.720588231638914,40.580200677060255,27.630844717985795,81.47843556667792,6.294189822304435,209.7051068928675,rice
89.48682210118095,41.24029132733495,36.70172918877527,27.356748594794276,79.98087920512934,6.080481070058895,234.25090661394705,rice
77.85330029762487,41.50724427849758,41.694096686084244,29.963651121547606,75.71153755396315,6.874718364312822,223.6800292881336,rice
73.67912265711912,56.32065725960807,41.78064027868096,28.986790307862304,78.9022238548491,5.631686111657096,252.28938903759558,rice
95.36563656924099,42.98969430249925,40.21137942107847,20.64939078316071,80.84342722451125,6.836997523530833,277.7043076129689,rice
91.35427312021638,58.18311141807945,44.56550033846024,27.936963838450026,80.17511490348602,5.682043682617685,180.14705567665285,rice
74.16630616115097,54.759326520193724,35.39426040212398,25.54021437259595,77.37822331002441,6.70549258943288,232.74704008896413,rice
88.35845087861563,37.15538704129832,39.639360762926934,29.99595043934387,84.37739319781438,6.2885434822454505,265.3746825562047,rice
94.70018198525172,36.843767822780976,49.58569597270649,26.423385893863813,78.99948991325992,6.520163485974372,201.67721710540496,rice
96.33880454951236,54.506573220957705,44.596908940499944,21.819631365521374,89.32529227868213,6.148927429722963,286.6068406420331,rice
71.66238550053332,38.1040280159753,37.29523200215301,21.64657079890124,76.45321502309112,6.563998198793868,201.90346235128095,rice
98.22712164794603,57.37314792052811,47.689005592337985,22.50605308981999,82.70114182775492,6.326262123224709,168.7755442690354,rice
79.08473818326628,48.33695074420952,42.53859717111894,21.686359017477066,88.83213975737192,5.7312914003193445,248.80993100756314,rice
91.61898305311819,50.12847269654638,47.637950061700835,25.636180344312958,86.50472534653264,5.5425602318483165,156.8192704937013,rice
89.2436120147308,49.41928078693448,44.766949662284,27.66959000916311,78.33173567326492,6.458486788313306,224.70570902041743,rice
88.81492030894253,42.241791420040144,49.34975254931608,24.829448181754195,86.09376308431466,6.5274862617935145,194.61508071446136,rice
72.18919076516038,36.497825823366725,41.594082498806166,24.842511301073593,74.08046027126798,6.409990394230954,196.88737488703995,rice
91.55088655337312,53.354993870113674,47.91166048631488,29.7537412791488,72.61532303104772,6.055810297075437,234.24768236225538,rice
79.57347659209472,46.66181417601591,39.01207511681274,22.479188825255456,71.93623305121143,5.935318007454852,207.6224750252409,rice
88.46132332491906,41.20675700952967,47.979612525810765,21.59699662130161,76.5487164160239,6.366530556840395,196.90723812934095,rice
